2,Oct-99,1999,OCTOBER,10,1.333,0.000,,,,,,,,graphs not updated for 2020-2024 data
16,Oct-99,1999,OCTOBER,10,1.661,0.000,1.497,0.000,0,-0.408845319801037,-0.408845319801037,,,
2,Nov-99,1999,NOVEMBER,11,4.286,0.000,,,,,,,,
16,Nov-99,1999,NOVEMBER,11,0.416,0.000,2.351,0.000,0,-0.408845319801037,-0.817690639602074,,,
2,Dec-99,1999,DECEMBER,12,1.401,0.000,,,,,,,,
16,Dec-99,1999,DECEMBER,12,1.279,0.000,1.340,0.000,0,-0.408845319801037,-1.22653595940311,,,
2,Jan-00,2000,JANUARY,1,3.078,0.032,,,,,,,,
16,Jan-00,2000,JANUARY,1,3.659,0.041,3.368,0.036,0.0107483594145745,-0.09515880818653,-1.32169476758964,,,
2,Feb-00,2000,FEBRUARY,2,2.539,0.000,,,,,,,,
16,Feb-00,2000,FEBRUARY,2,2.395,0.000,2.467,0.000,0,-0.408845319801037,-1.73054008739068,,,
2,Mar-00,2000,MARCH,3,1.905,0.037,,,,,,,,
16,Mar-00,2000,MARCH,3,1.568,0.041,1.736,0.039,0.0226687846524468,0.252733969269286,-1.47780611812139,,,
2,Apr-00,2000,APRIL,4,4.797,0.046,,,,,,,,
16,Apr-00,2000,APRIL,4,2.766,0.025,3.782,0.035,0.00936135809137905,-0.135637879447203,-1.6134439975686,,,
2,May-00,2000,MAY,5,4.689,0.340,,,,,,,,
16,May-00,2000,MAY,5,6.093,1.090,5.391,0.715,0.132680085344857,3.46336917612545,1.84992517855685,,,
2,Jun-00,2000,JUNE,6,1.699,0.000,,,,,,,,
16,Jun-00,2000,JUNE,6,4.463,0.054,3.081,0.027,0.00881331057764441,-0.15163242393083,1.69829275462602,,,
2,Jul-00,2000,JULY,7,10.385,0.049,,,,,,,,
16,Jul-00,2000,JULY,7,9.805,0.041,10.095,0.045,0.0044984665371043,-0.277559397809499,1.42073335681652,,,
2,Aug-00,2000,AUGUST,8,12.821,0.030,,,,,,,,
16,Aug-00,2000,AUGUST,8,14.668,0.026,13.745,0.028,0.0020509953912401,-0.348987850879488,1.07174550593704,,,
2,Sep-00,2000,SEPTEMBER,9,1.085,0.000,,,,,,,,
16,Sep-00,2000,SEPTEMBER,9,3.903,0.000,2.494,0.000,0,-0.408845319801037,0.662900186135999,,,
2,Oct-00,2000,OCTOBER,10,0.784,0.000,,,,,,,,
16,Oct-00,2000,OCTOBER,10,1.344,0.000,1.064,0.000,0,-0.408845319801037,0.254054866334962,,,
2,Nov-00,2000,NOVEMBER,11,0.701,0.000,,,,,,,,
16,Nov-00,2000,NOVEMBER,11,0.336,0.000,0.518,0.000,0,-0.408845319801037,-0.154790453466075,,,
2,Dec-00,2000,DECEMBER,12,2.911,0.011,,,,,,,,
16,Dec-00,2000,DECEMBER,12,1.773,0.000,2.342,0.006,0.00243791410213175,-0.337695785177497,-0.492486238643572,,,
2,Jan-01,2001,JANUARY,1,3.339,0.000,,,,,,,,
16,Jan-01,2001,JANUARY,1,5.889,0.000,4.614,0.000,0,-0.408845319801037,-0.901331558444609,,,
2,Feb-01,2001,FEBRUARY,2,3.940,0.020,,,,,,,,
