11,1/25/1995,1995,JANUARY,1,3.82,-0.429463912,,,,,,
12,1/25/1995,1995,JANUARY,1,2.24,-0.914819528,,,,,,
13,1/25/1995,1995,JANUARY,1,3.75,-0.450967009,-0.598416817,,3.27,,,
11,2/15/1995,1995,FEBRUARY,2,3.11,-0.647566752,,,,,,
12,2/15/1995,1995,FEBRUARY,2,3.05,-0.665997978,,,,,,
13,2/15/1995,1995,FEBRUARY,2,2.15,-0.942466367,-0.752010366,-1.350427182,2.77,,,
11,3/23/1995,1995,MARCH,3,1.35,-1.188216046,,,,,,
12,3/23/1995,1995,MARCH,3,1.54,-1.129850497,,,,,,
13,3/23/1995,1995,MARCH,3,0.71,-1.384815789,-1.234294111,-2.584721293,1.2,,,
11,4/25/1995,1995,APRIL,4,3.38,-0.564626236,,,,,,
12,4/25/1995,1995,APRIL,4,2.49,-0.838022754,,,,,,
13,4/25/1995,1995,APRIL,4,2.91,-0.709004172,-0.703884387,-3.28860568,2.926666667,,,
11,5/20/1995,1995,MAY,5,2.24,-0.914819528,,,,,,
12,5/20/1995,1995,MAY,5,1.68,-1.086844303,,,,,,
13,5/20/1995,1995,MAY,5,2.25,-0.911747657,-0.971137163,-4.259742843,2.056666667,,,
11,6/14/1995,1995,JUNE,6,3.11,-0.647566752,,,,,,
12,6/14/1995,1995,JUNE,6,2.86,-0.724363527,,,,,,
13,6/14/1995,1995,JUNE,6,4.03,-0.364954621,-0.578961634,-4.838704477,3.333333333,,,
11,7/6/1995,1995,JULY,7,3.78,-0.441751396,,,,,,
12,7/6/1995,1995,JULY,7,4.38,-0.257439137,,,,,,
13,7/6/1995,1995,JULY,7,6.70,0.455234932,-0.081318534,-4.920023011,4.953333333,,,
11,8/22/1995,1995,AUGUST,8,3.12,-0.644494881,,,,,,
12,8/22/1995,1995,AUGUST,8,3.27,-0.598416817,,,,,,
13,8/22/1995,1995,AUGUST,8,8.51,1.011243581,-0.077222706,-4.997245716,4.966666667,,,
11,9/21/1995,1995,SEPTEMBER,9,6.53,0.403013125,,,,,,
12,9/21/1995,1995,SEPTEMBER,9,4.22,-0.306589073,,,,,,
13,9/21/1995,1995,SEPTEMBER,9,9.27,1.244705776,0.447043276,-4.55020244,6.673333333,,,
11,10/12/1995,1995,OCTOBER,10,0.76,-1.369456434,,,,,,
12,10/12/1995,1995,OCTOBER,10,1.57,-1.120634884,,,,,,
13,10/12/1995,1995,OCTOBER,10,2.00,-0.988544432,-1.15954525,-5.70974769,1.443333333,,,
11,12/8/1995,1995,DECEMBER,12,8.49,1.0060214,,,,,,
12,12/8/1995,1995,DECEMBER,12,4.24,-0.301981266,,,,,,
13,12/8/1995,1995,DECEMBER,12,5.43,0.066336065,0.256792066,-5.452955624,6.054,3.60430303,,
11,1/23/1996,1996,JANUARY,1,13.87,2.658380804,,,,,,
12,1/23/1996,1996,JANUARY,1,13.42,2.520760984,,,,,,
13,1/23/1996,1996,JANUARY,1,7.01,0.549541371,1.909561053,-3.543394571,11.43433333,,,
11,2/12/1996,1996,FEBRUARY,2,11.44,1.910073032,,,,,,
12,2/12/1996,1996,FEBRUARY,2,4.64,-0.177570491,,,,,,
13,2/12/1996,1996,FEBRUARY,2,6.95,0.530495771,0.754332771,-2.7890618,7.673666667,,,
11,3/19/1996,1996,MARCH,3,14.26,2.776033463,,,,,,
12,3/19/1996,1996,MARCH,3,8.40,0.976224252,,,,,,
13,3/19/1996,1996,MARCH,3,9.85,1.421952732,1.724736815,-1.064324985,10.83266667,,,
11,4/18/1996,1996,APRIL,4,0.54,-1.436730409,,,,,,
12,4/18/1996,1996,APRIL,4,2.42,-0.859218663,,,,,,
13,4/18/1996,1996,APRIL,4,0.71,-1.384201415,-1.226716829,-2.291041814,1.224666667,,,
11,5/7/1996,1996,MAY,5,2.94,-0.698559811,,,,,,
12,5/7/1996,1996,MAY,5,1.19,-1.23859473,,,,,,
13,5/7/1996,1996,MAY,5,1.92,-1.014040961,-0.983731834,-3.274773648,2.015666667,,,
11,6/17/1996,1996,JUNE,6,1.83,-1.040766239,,,,,,
12,6/17/1996,1996,JUNE,6,1.98,-0.996224109,,,,,,
13,6/17/1996,1996,JUNE,6,8.09,0.881610625,-0.385126574,-3.659900222,3.964333333,,,
11,7/23/1996,1996,JULY,7,5.38,0.049440775,,,,,,
12,7/23/1996,1996,JULY,7,5.52,0.093675717,,,,,,
13,7/23/1996,1996,JULY,7,5.54,0.097976336,0.080364276,-3.579535946,5.479666667,,,
11,8/22/1996,1996,AUGUST,8,4.46,-0.232556982,,,,,,
12,8/22/1996,1996,AUGUST,8,4.36,-0.26450444,,,,,,
13,8/22/1996,1996,AUGUST,8,3.90,-0.403660196,-0.300240539,-3.879776486,4.240666667,,,
11,9/16/1996,1996,SEPTEMBER,9,2.74,-0.761840353,,,,,,
12,9/16/1996,1996,SEPTEMBER,9,1.98,-0.994380987,,,,,,
13,9/16/1996,1996,SEPTEMBER,9,3.99,-0.37785648,-0.711359273,-4.591135759,2.902333333,,,
11,10/22/1996,1996,OCTOBER,10,1.898,-1.019877516,,,,,,
12,10/22/1996,1996,OCTOBER,10,1.109,-1.262248137,,,,,,
13,10/22/1996,1996,OCTOBER,10,1.863,-1.030629064,-1.104251572,-5.695387331,1.623333333,,,
11,11/14/1996,1996,NOVEMBER,11,3.785,-0.440171921,,,,,,
12,11/14/1996,1996,NOVEMBER,11,2.487,-0.838795876,,,,,,
13,11/14/1996,1996,NOVEMBER,11,1.407,-1.170849,-0.816605599,-6.511992931,2.559720227,,,
11,12/30/1996,1996,DECEMBER,12,3.185,-0.62452772,,,,,,
12,12/30/1996,1996,DECEMBER,12,2.341,-0.883793631,,,,,,
13,12/30/1996,1996,DECEMBER,12,2.505,-0.833414947,-0.780578766,-7.292571697,2.677,4.719004463,,
11,1/14/1997,1997,JANUARY,1,4.991,-0.069620697,,,,,,
12,1/14/1997,1997,JANUARY,1,4.333,-0.27181902,,,,,,
13,1/14/1997,1997,JANUARY,1,2.936,-0.700931616,-0.347457111,-7.640028807,4.086960435,,,
11,2/10/1997,1997,FEBRUARY,2,4.660,-0.17146542,,,,,,
12,2/10/1997,1997,FEBRUARY,2,2.975,-0.688996198,,,,,,
13,2/10/1997,1997,FEBRUARY,2,2.030,-0.979406068,-0.613289229,-8.253318036,3.221585166,,,
11,3/28/1997,1997,MARCH,3,5.806,0.180609666,,,,,,
12,3/28/1997,1997,MARCH,3,4.598,-0.190472349,,,,,,
13,3/28/1997,1997,MARCH,3,2.693,-0.775663772,-0.261842152,-8.515160188,4.365666667,,,
11,4/22/1997,1997,APRIL,4,3.812,-0.431962198,,,,,,
12,4/22/1997,1997,APRIL,4,2.791,-0.74570843,,,,,,
13,4/22/1997,1997,APRIL,4,1.869,-1.028835244,-0.735501957,-9.250662145,2.823740567,,,
11,5/20/1997,1997,MAY,5,2.850,-0.727389761,,,,,,
12,5/20/1997,1997,MAY,5,2.346,-0.882165899,,,,,,
13,5/20/1997,1997,MAY,5,1.473,-1.150469543,-0.920008401,-10.17067055,2.22310843,,,
11,6/10/1997,1997,JUNE,6,6.795,0.484270638,,,,,,
12,6/10/1997,1997,JUNE,6,2.895,-0.713587804,,,,,,
13,6/10/1997,1997,JUNE,6,3.318,-0.583695968,-0.271004378,-10.44167492,4.33584046,,,
11,7/15/1997,1997,JULY,7,10.529,1.631557688,,,,,,
12,7/15/1997,1997,JULY,7,5.920,0.215555438,,,,,,
13,7/15/1997,1997,JULY,7,4.772,-0.136903019,0.570070036,-9.871604888,7.073827886,,,
11,8/28/1997,1997,AUGUST,8,5.574,0.109420192,,,,,,
12,8/28/1997,1997,AUGUST,8,7.450,0.685711442,,,,,,
13,8/29/1997,1997,AUGUST,8,6.899,0.516484615,0.437205416,-9.434399472,6.641307705,,,
12,9/24/1997,1997,SEPTEMBER,9,5.277,0.018094016,,,,,,
13,9/24/1997,1997,SEPTEMBER,9,5.643,0.130690685,,,,,,
11,9/26/1997,1997,SEPTEMBER,9,2.369,-0.875333456,-0.242182918,-9.67658239,4.429664255,,,
11,10/8/1997,1997,OCTOBER,10,,,,,,,,
12,10/8/1997,1997,OCTOBER,10,5.736,0.159234515,,,,,,
13,10/8/1997,1997,OCTOBER,10,5.665,0.137318544,0.14827653,-9.528305861,5.700744485,,,
11,11/20/1997,1997,NOVEMBER,11,0.772,-1.365809309,,,,,,
12,11/20/1997,1997,NOVEMBER,11,0.580,-1.424868703,,,,,,
13,11/20/1997,1997,NOVEMBER,11,0.794,-1.358882422,-1.383186812,-10.91149267,0.715302885,,,
11,12/15/1997,1997,DECEMBER,12,9.102,1.192990676,,,,,,
12,12/15/1997,1997,DECEMBER,12,3.477,-0.534768013,,,,,,
13,12/15/1997,1997,DECEMBER,12,3.941,-0.392353255,0.088623136,-10.82286954,5.506552105,4.26035842,,
11,1/21/1998,1998,JANUARY,1,1.458,-1.155110521,,,,,,
12,1/21/1998,1998,JANUARY,1,1.045,-1.28186605,,,,,,
13,1/21/1998,1998,JANUARY,1,4.343,-0.26883673,-0.901937767,-11.7248073,2.281934578,,,
11,2/10/1998,1998,FEBRUARY,2,5.781,0.172943076,,,,,,
12,2/10/1998,1998,FEBRUARY,2,5.005,-0.065440808,,,,,,
13,2/10/1998,1998,FEBRUARY,2,0.426,-1.471917254,-0.454804995,-12.1796123,3.73750603,,,
11,3/16/1998,1998,MARCH,3,9.203,1.224185793,,,,,,
12,3/16/1998,1998,MARCH,3,9.282,1.24851903,,,,,,
13,3/16/1998,1998,MARCH,3,7.190,0.605814628,1.02617315,-11.15343915,8.5586009,,,
11,4/14/1998,1998,APRIL,4,3.176,-0.627360719,,,,,,
12,4/14/1998,1998,APRIL,4,2.422,-0.858852463,,,,,,
13,4/14/1998,1998,APRIL,4,2.413,-0.861801092,-0.782671424,-11.93611057,2.670187675,,,
11,5/20/1998,1998,MAY,5,5.899,0.209185481,,,,,,
12,5/20/1998,1998,MAY,5,4.794,-0.13028935,,,,,,
13,5/20/1998,1998,MAY,5,4.871,-0.106700662,-0.009268177,-11.94537875,5.187882105,,,
11,6/17/1998,1998,JUNE,6,2.890,-0.71506136,,,,,,
12,6/17/1998,1998,JUNE,6,5.091,-0.038899178,,,,,,
13,6/17/1998,1998,JUNE,6,4.505,-0.218999079,-0.324319872,-12.26969862,4.162280129,,,
11,7/7/1998,1998,JULY,7,7.058,0.565170994,,,,,,
12,7/7/1998,1998,JULY,7,8.018,0.860140735,,,,,,
13,7/7/1998,1998,JULY,7,7.309,0.642460401,0.689257377,-11.58044125,7.461823806,,,
11,8/12/1998,1998,AUGUST,8,7.851,0.808669248,,,,,,
12,8/12/1998,1998,AUGUST,8,7.421,0.676841211,,,,,,
13,8/12/1998,1998,AUGUST,8,6.646,0.43851675,0.641342403,-10.93909884,7.305844033,,,
11,9/16/1998,1998,SEPTEMBER,9,11.358,1.886150627,,,,,,
12,9/16/1998,1998,SEPTEMBER,9,9.816,1.41231967,,,,,,
13,9/16/1998,1998,SEPTEMBER,9,4.255,-0.29593877,1.000843842,-9.938255001,8.476145263,,,
11,10/13/1998,1998,OCTOBER,10,4.633,-0.179628527,,,,,,
12,10/13/1998,1998,OCTOBER,10,5.330,0.0344546,,,,,,
13,10/13/1998,1998,OCTOBER,10,3.336,-0.578015843,-0.241063257,-10.17931826,4.433309141,,,
11,11/19/1998,1998,NOVEMBER,11,7.839,0.80518247,,,,,,
12,11/19/1998,1998,NOVEMBER,11,4.029,-0.365354438,,,,,,
13,11/19/1998,1998,NOVEMBER,11,3.754,-0.449779933,-0.0033173,-10.18263556,5.207254261,,,
11,12/15/1998,1998,DECEMBER,12,3.321,-0.582687607,,,,,,
12,12/15/1998,1998,DECEMBER,12,2.023,-0.981436336,,,,,,
13,12/15/1998,1998,DECEMBER,12,2.111,-0.954355491,-0.839493145,-11.0221287,2.485213369,5.163998441,,
