3,1/24/1995,1995,JANUARY,1,8.90,-0.332075857,,,,,,
4,1/24/1995,1995,JANUARY,1,23.74,1.116014052,0.391969098,,16.32,,,
3,2/16/1995,1995,FEBRUARY,2,1.12,-1.091249677,,,,,,
4,2/16/1995,1995,FEBRUARY,2,,,-1.091249677,-0.699280579,1.12,,,
3,3/22/1995,1995,MARCH,3,4.49,-0.762404462,,,,,,
4,3/22/1995,1995,MARCH,3,8.01,-0.418922219,-0.59066334,-1.289943919,6.25,,,
3,4/18/1995,1995,APRIL,4,1.41,-1.062951424,,,,,,
4,4/18/1995,1995,APRIL,4,5.62,-0.652138855,-0.85754514,-2.147489059,3.515,,,
3,5/16/1995,1995,MAY,5,3.32,-0.876573275,,,,,,
4,5/16/1995,1995,MAY,5,12.83,0.051414261,-0.412579507,-2.560068566,8.075,,,
3,6/15/1995,1995,JUNE,6,39.51,2.654853531,,,,,,
4,6/15/1995,1995,JUNE,6,42.03,2.900755591,2.777804561,0.217735995,40.77,,,
3,7/5/1995,1995,JULY,7,18.51,0.605669698,,,,,,
4,7/5/1995,1995,JULY,7,37.68,2.476281797,1.540975747,1.758711742,28.095,,,
3,8/23/1995,1995,AUGUST,8,32.07,1.928856973,,,,,,
4,8/23/1995,1995,AUGUST,8,57.57,4.417151628,3.173004301,4.931716043,44.82,,,
3,9/20/1995,1995,SEPTEMBER,9,19.08,0.661290402,,,,,,
4,9/20/1995,1995,SEPTEMBER,9,23.13,1.056490141,0.858890271,5.790606314,21.105,,,
3,10/13/1995,1995,OCTOBER,10,11.81,-0.048117525,,,,,,
4,10/13/1995,1995,OCTOBER,10,15.51,0.31292915,0.132405812,5.923012127,13.66,,,
3,12/6/1995,1995,DECEMBER,12,3.06,-0.902041703,,,,,,
4,12/6/1995,1995,DECEMBER,12,4.15,-0.795191403,-0.848616553,5.074395574,3.6065,,,
3,1/22/1996,1996,JANUARY,1,6.23,-0.593005265,,,,,,
4,1/22/1996,1996,JANUARY,1,8.23,-0.397454579,-0.495229922,4.579165652,7.228,,,
3,2/15/1996,1996,FEBRUARY,2,3.71,-0.838712164,,,,,,
4,2/15/1996,1996,FEBRUARY,2,2.31,-0.975617161,-0.907164662,3.672000989,3.0065,,,
3,3/18/1996,1996,MARCH,3,2.25,-0.980984071,,,,,,
4,3/18/1996,1996,MARCH,3,3.44,-0.864766073,-0.922875072,2.749125917,2.8455,,,
3,4/22/1996,1996,APRIL,4,5.63,-0.651260634,,,,,,
4,4/22/1996,1996,APRIL,4,20.23,0.773702772,0.061221069,2.810346987,12.9305,,,
3,5/8/1996,1996,MAY,5,5.09,-0.703758772,,,,,,
4,5/8/1996,1996,MAY,5,14.54,0.218276373,-0.2427412,2.567605787,9.8155,,,
3,6/20/1996,1996,JUNE,6,18.88,0.641676785,,,,,,
4,6/20/1996,1996,JUNE,6,40.36,2.737503946,1.689590365,4.257196153,29.618,,,
3,7/22/1996,1996,JULY,7,37.64,2.47228101,,,,,,
4,7/22/1996,1996,JULY,7,38.14,2.521266261,2.496773635,6.753969788,37.89,,,
3,8/21/1996,1996,AUGUST,8,22.05,0.950615643,,,,,,
4,8/21/1996,1996,AUGUST,8,28.85,1.614746365,1.282681004,8.036650792,25.448,,,
3,9/19/1996,1996,SEPTEMBER,9,11.37,-0.091345546,,,,,,
4,9/19/1996,1996,SEPTEMBER,9,14.11,0.175828994,0.042241724,8.078892516,12.736,,,
3,10/21/1996,1996,OCTOBER,10,6.338,-0.582076284,,,,,,
4,10/21/1996,1996,OCTOBER,10,5.770,-0.637501828,-0.609789056,7.46910346,6.054,,,
3,11/12/1996,1996,NOVEMBER,11,4.387,-0.772411097,,,,,,
4,11/12/1996,1996,NOVEMBER,11,13.766,0.142765424,-0.314822836,7.154280623,9.07680865,,,
3,12/16/1996,1996,DECEMBER,12,2.866,-0.920874678,,,,,,
4,12/16/1996,1996,DECEMBER,12,1.442,-1.059828858,-0.990351768,6.163928855,2.154,,,
3,1/15/1997,1997,JANUARY,1,0.857,-1.11689592,,,,,,
4,1/15/1997,1997,JANUARY,1,1.043,-1.098784494,-1.107840207,5.056088648,0.949980536,,,
3,2/12/1997,1997,FEBRUARY,2,5.510,-0.662921388,,,,,,
4,2/12/1997,1997,FEBRUARY,2,5.906,-0.624270881,-0.643596135,4.412492513,5.707545652,,,
3,3/17/1997,1997,MARCH,3,3.651,-0.844319307,,,,,,
4,3/17/1997,1997,MARCH,3,3.832,-0.826625458,-0.835472383,3.577020131,3.741201228,,,
3,4/21/1997,1997,APRIL,4,22.241,0.969715063,,,,,,
4,4/21/1997,1997,APRIL,4,20.271,0.777530254,0.873622659,4.45064279,21.25597725,,,
3,5/23/1997,1997,MAY,5,4.876,-0.724711861,,,,,,
4,5/23/1997,1997,MAY,5,6.612,-0.555301208,-0.640006534,3.810636255,5.744331816,,,
3,6/11/1997,1997,JUNE,6,12.561,0.025190026,,,,,,
4,6/11/1997,1997,JUNE,6,14.162,0.181410314,0.10330017,3.913936425,13.36172589,,,
3,7/17/1997,1997,JULY,7,7.763,-0.443071346,,,,,,
4,7/17/1997,1997,JULY,7,17.549,0.511916473,0.034422564,3.948358989,12.65586939,,,
3,8/26/1997,1997,AUGUST,8,12.164,-0.013609155,,,,,,
4,8/26/1997,1997,AUGUST,8,9.733,-0.250831534,-0.132220345,3.816138644,10.94811578,,,
4,9/19/1997,1997,SEPTEMBER,9,9.032,-0.319196407,,,,,,
3,9/25/1997,1997,SEPTEMBER,9,13.827,0.148724148,-0.085236129,3.730902515,11.4296092,,,
3,10/7/1997,1997,OCTOBER,10,9.213,-0.301557338,,,,,,
4,10/7/1997,1997,OCTOBER,10,14.364,0.20106815,-0.050244594,3.680657922,11.78820184,,,
