3,1/24/1995,1995,JANUARY,1,0.06,-0.630625999,,,,,,
4,1/24/1995,1995,JANUARY,1,0.09,-0.562959488,-0.596792744,,0.075,,,
3,2/16/1995,1995,FEBRUARY,2,0.15,-0.427626466,,,,,,
4,2/16/1995,1995,FEBRUARY,2,,-0.765959021,-1.193585488,-1.790378231,0.15,,,
3,3/22/1995,1995,MARCH,3,0.08,-0.585514992,,,,,,
4,3/22/1995,1995,MARCH,3,0.11,-0.517848481,-0.551681736,-2.342059968,0.095,,,
3,4/18/1995,1995,APRIL,4,0.05,-0.653181503,,,,,,
4,4/18/1995,1995,APRIL,4,0.09,-0.562959488,-0.608070496,-2.950130463,0.07,,,
3,5/16/1995,1995,MAY,5,0.16,-0.405070963,,,,,,
4,5/16/1995,1995,MAY,5,0.41,0.158816629,-0.123127167,-3.07325763,0.285,,,
3,6/15/1995,1995,JUNE,6,0.25,-0.20207143,,,,,,
4,6/15/1995,1995,JUNE,6,0.24,-0.224626933,-0.213349181,-3.286606811,0.245,,,
3,7/5/1995,1995,JULY,7,0.28,-0.134404919,,,,,,
4,7/5/1995,1995,JULY,7,0.79,1.015925769,0.440760425,-2.845846386,0.535,,,
3,8/23/1995,1995,AUGUST,8,0.27,-0.156960422,,,,,,
4,8/23/1995,1995,AUGUST,8,0.81,1.061036776,0.452038177,-2.393808209,0.54,,,
3,9/20/1995,1995,SEPTEMBER,9,0.21,-0.292293444,,,,,,
4,9/20/1995,1995,SEPTEMBER,9,0.25,-0.20207143,-0.247182437,-2.640990646,0.23,,,
3,10/13/1995,1995,OCTOBER,10,0.16,-0.405070963,,,,,,
4,10/13/1995,1995,OCTOBER,10,0.31,-0.066738407,-0.235904685,-2.876895331,0.235,,,
3,12/6/1995,1995,DECEMBER,12,0.04,-0.675737007,,,,,,
4,12/6/1995,1995,DECEMBER,12,0.04,-0.675737007,-0.675737007,-3.552632338,0.04,,,
3,1/22/1996,1996,JANUARY,1,0.13,-0.472737474,,,,,,
4,1/22/1996,1996,JANUARY,1,0.20,-0.314848948,-0.393793211,-3.946425548,0.165,,,
3,2/15/1996,1996,FEBRUARY,2,0.25,-0.20207143,,,,,,
4,2/15/1996,1996,FEBRUARY,2,0.26,-0.179515926,-0.190793678,-4.137219226,0.255,,,
3,3/18/1996,1996,MARCH,3,0.11,-0.517848481,,,,,,
4,3/18/1996,1996,MARCH,3,0.18,-0.359959955,-0.438904218,-4.576123444,0.145,,,
3,4/22/1996,1996,APRIL,4,0.07,-0.608070496,,,,,,
4,4/22/1996,1996,APRIL,4,0.05,-0.653181503,-0.630625999,-5.206749443,0.06,,,
3,5/8/1996,1996,MAY,5,0.11,-0.517848481,,,,,,
4,5/8/1996,1996,MAY,5,0.09,-0.562959488,-0.540403985,-5.747153428,0.1,,,
3,6/20/1996,1996,JUNE,6,0.29,-0.111849415,,,,,,
4,6/20/1996,1996,JUNE,6,0.30,-0.089293911,-0.100571663,-5.847725091,0.295,,,
3,7/22/1996,1996,JULY,7,0.28,-0.134404919,,,,,,
4,7/22/1996,1996,JULY,7,0.34,0.000928104,-0.066738407,-5.914463499,0.31,,,
3,8/21/1996,1996,AUGUST,8,0.30,-0.089293911,,,,,,
4,8/21/1996,1996,AUGUST,8,0.23,-0.247182437,-0.168238174,-6.082701673,0.265,,,
3,9/19/1996,1996,SEPTEMBER,9,0.26,-0.179515926,,,,,,
4,9/19/1996,1996,SEPTEMBER,9,0.33,-0.0216274,-0.100571663,-6.183273336,0.295,,,
3,10/21/1996,1996,OCTOBER,10,0.10,-0.540403985,,,,,,
