16,Aug-06,2006,August,8,15.648,1.399,14.623,1.549,0.105899127081004,1.5671123635057,-11.336917302476,,,,,,,,,,,,1.79651471490708,6.81010619142673
2,Sep-06,2006,Septemeber,9,3.382,0.060,,,,,,,,,,,,,,,,,,
16,Sep-06,2006,Septemeber,9,5.457,0.062,4.419,0.061,0.0138148739010896,-0.426180769136241,-11.7630980716122,,,,,,,,,,,,-0.26412781973294,6.54597837169379
2,Oct-06,2006,October,10,7.545,0.218,,,,,,,,,,,,,,,,,,
16,Oct-06,2006,October,10,23.140,1.055,15.343,0.637,0.0414860681114551,0.172801135878046,-11.5902969357342,,,,,,,,,,,,1.94174031601118,8.48771868770497
2,Nov-06,2006,November,11,2.882,0.040,,,,,,,,,,,,,,,,,,
16,Nov-06,2006,November,11,7.062,0.102,4.972,0.071,0.0142799678197908,-0.416113157333283,-12.0064100930674,,,,,,,,,,,,-0.152484944713268,8.3352337429917
2,Dec-06,2006,December,12,5.938,0.031,,,,,,,,,,,,,,,,,,
16,Dec-06,2006,December,12,12.098,0.290,9.018,0.161,0.0177977378576181,-0.339966078799511,-12.346376171867,,,,,,,,,,,,0.66456682761122,8.99980057060292
2,Jan-07,2007,January,1,15.638,0.480,,,,,,,,,,,,,,,,,,
16,Jan-07,2007,January,1,17.384,0.442,16.511,0.461,0.0279207800860033,-0.120838596537583,-12.4672147684045,,,,,,,,,,,,2.177707937356,11.1775085079589
2,Feb-07,2007,February,2,5.827,0.037,,,,,,,,,,,,,,,,,,
16,Feb-07,2007,February,2,3.945,0.038,4.886,0.038,0.00767498976668031,-0.559087194042826,-13.0263019624474,,,,,,,,,,,,-0.169851838539246,11.0076566694197
2,Mar-07,2007,March,3,2.741,0.022,,,,,,,,,,,,,,,,,,
16,Mar-07,2007,March,3,2.471,0.021,2.606,0.022,0.00825019186492709,-0.546636135878989,-13.5729380983264,,,,,,,,,,,,-0.63027646555354,10.3773802038661
2,Apr-07,2007,April,4,5.018,0.013,,,,,,,,,,,,,,,,,,
16,Apr-07,2007,April,4,8.913,0.021,6.966,0.017,0.0024406001004953,-0.672392918038797,-14.2453310163651,,,,,,,,,,,,0.250083692985414,10.6274638968515
2,May-07,2007,May,5,3.753,0.027,,,,,,,,,,,,,,,,,,
16,May-07,2007,May,5,7.565,0.064,5.659,0.046,0.00804028980385227,-0.551179761118045,-14.7965107774832,,,,,,,,,,,,-0.0137517347313296,10.6137121621202
2,Jun-07,2007,June,6,17.007,0.301,,,,,,,,,,,,,,,,,,
16,Jun-07,2007,June,6,24.377,0.453,20.692,0.377,0.0182196017784651,-0.330834241082471,-15.1273450185657,,,,,,,,,,,,3.02202169417476,13.635733856295
2,Jul-07,2007,July,7,16.196,2.153,,,,,,,,,,,,,,,,,,
16,Jul-07,2007,July,7,17.375,2.037,16.786,2.095,0.124810103958774,1.97646704729035,-13.1508779712753,,,,,,,,,,,,2.23314063916101,15.868874495456
2,Aug-07,2007,August,8,10.210,0.519,,,,,,,,,,,,,,,,,,
16,Aug-07,2007,August,8,14.263,1.749,12.237,1.134,0.0926735586156172,1.28082633862114,-11.8700516326542,,,,,,,,,,,,1.31451273201714,17.1833872274731
2,Sep-07,2007,September,9,13.248,1.828,,,,,,,,,,,,,,,,,,
16,Sep-07,2007,September,9,12.466,1.795,12.857,1.812,0.140896009955666,2.32466909974423,-9.54538253290994,,,,,,,,,,,,1.43981689037783,18.623204117851
2,Oct-07,2007,October,10,2.733,0.050,,,,,,,,,,,,,,,,,,
16,Oct-07,2007,October,10,4.891,0.445,3.812,0.248,0.0649265477439664,0.680203275373376,-8.86517925753656,,,,,,,,,,,,-0.386736070738084,18.2364680471129
2,Nov-07,2007,November,11,0.963,0.004,,,,,,,,,,,,,,,,,,
16,Nov-07,2007,November,11,3.145,0.035,2.054,0.020,0.00949367088607595,-0.519719284106324,-9.38489854164289,,,,,,,,,,,,-0.741747691041211,17.4947203560717
2,Dec-07,2007,December,12,1.229,0.005,,,,,,,,,,,,,,,,,,
16,Dec-07,2007,December,12,2.293,0.004,1.761,0.005,0.00255536626916525,-0.669908642954082,-10.054807184597,,,,,,,,,,,,-0.800916294425065,16.6938040616466
2,Jan-08,2008,January,1,3.529,0.009,,,,,,,,,,,,,,,,,,
16,Jan-08,2008,January,1,2.818,0.011,3.174,0.010,0.00315109500551442,-0.657013256847598,-10.7118204414446,,,,,,,,,,,,-0.515675160364675,16.1781289012819
2,Feb-08,2008,February,2,6.068,0.024,,,,,,,,,,,,,,,,,,
16,Feb-08,2008,February,2,5.631,0.129,5.850,0.077,0.013078040858193,-0.442130556353821,-11.1539509977984,,,,,,,,,,,,0.0247179544994698,16.2028468557814
2,Mar-08,2008,March,3,1.886,0.024,,,,,,,,,,,,,,,,,,
16,Mar-08,2008,March,3,1.997,0.051,1.942,0.038,0.0193149626577389,-0.307123614748182,-11.4610746125466,,,,,,,,,,,,-0.7644660114531,15.4383808443283
2,Apr-08,2008,April,4,0.931,0.009,,,,,,,,,,,,,,,,,,
16,Apr-08,2008,April,4,1.046,0.012,0.989,0.011,0.0106221547799697,-0.495291663548871,-11.9563662760954,,,,,,,,,,,,-0.95691542792004,14.4814654164083
2,May-08,2008,May,5,3.943,0.067,,,,,,,,,,,,,,,,,,
16,May-08,2008,May,5,4.122,0.071,4.033,0.069,0.0171109733415995,-0.354832062355325,-12.3111983384508,,,,,,,,,,,,-0.342208162730781,14.1392572536775
2,Jun-08,2008,June,6,10.725,1.054,,,,,,,,,,,,,,,,,,
16,Jun-08,2008,June,6,11.070,0.760,10.898,0.907,0.0832300986464785,1.07640936986878,-11.234788968582,,,,,,,,,,,,1.04411423395919,15.1833714876367
2,Jul-08,2008,July,7,12.685,0.900,,,,,,,,,,,,,,,,,,
16,Jul-08,2008,July,7,14.726,1.392,13.706,1.146,0.0836160665426289,1.08476418766063,-10.1500247809214,,,,,,,,,,,,1.61116351143995,16.7945349990766
2,Aug-08,2008,August,8,7.441,0.494,,,,,,,,,,,,,,,,,,
