9,Oct-99,1999,OCTOBER,10,0.815,0.000,,,,,,,,,,,,,,,,,,
10,Oct-99,1999,OCTOBER,10,1.056,0.000,0.935,0.000,0,-0.996419909858602,-0.996419909858602,,,graphs not updated for 2020-2024 data,,,,,,,,,-0.641497418972452,-0.641497418972452
9,Nov-99,1999,NOVEMBER,11,0.501,0.000,,,,,,,,,,,,,,,,,,
10,Nov-99,1999,NOVEMBER,11,0.606,0.000,0.554,0.000,0,-0.996419909858602,-1.9928398197172,,,,,,,,,,,,-0.719027181119837,-1.36052460009229
9,Dec-99,1999,DECEMBER,12,0.343,0.000,,,,,,,,,,,,,,,,,,
10,Dec-99,1999,DECEMBER,12,0.571,0.000,0.457,0.000,0,-0.996419909858602,-2.98925972957581,,,,,,,,,,,,-0.738674768562874,-2.09919936865516
9,Jan-00,2000,JANUARY,1,0.689,0.009,,,,,,,,,,,,,,,,,,
10,Jan-00,2000,JANUARY,1,1.349,0.012,1.019,0.011,0.0103134678901358,-0.0167933573421427,-3.00605308691795,,,,,,,,,,,,-0.624523843990075,-2.72372321264524
9,Feb-00,2000,FEBRUARY,2,4.912,0.014,,,,,,,,,,,,,,,,,,
10,Feb-00,2000,FEBRUARY,2,4.529,0.058,4.721,0.036,0.00765586914662472,-0.269225839103965,-3.27527892602191,,,,,,,,,,,,0.12692049072489,-2.59680272192035
9,Mar-00,2000,MARCH,3,0.854,0.013,,,,,,,,,,,,,,,,,,
10,Mar-00,2000,MARCH,3,1.856,0.013,1.355,0.013,0.00989418277484411,-0.0566192273976966,-3.33189815341961,,,,,,,,,,,,-0.556374602423952,-3.1531773243443
9,Apr-00,2000,APRIL,4,0.989,0.000,,,,,,,,,,,,,,,,,,
10,Apr-00,2000,APRIL,4,1.456,0.009,1.223,0.004,0.00367561666393454,-0.647290817760868,-3.97918897118048,,,,,,,,,,,,-0.583211293022209,-3.73638861736651
9,May-00,2000,MAY,5,2.061,0.000,,,,,,,,,,,,,,,,,,
10,May-00,2000,MAY,5,2.268,0.015,2.165,0.008,0.00350059047502895,-0.663915710945601,-4.64310468212608,,,,,,,,,,,,-0.391981833242919,-4.12837045060943
9,Jun-00,2000,JUNE,6,3.116,0.044,,,,,,,,,,,,,,,,,,
10,Jun-00,2000,JUNE,6,5.029,0.058,4.073,0.051,0.0125526702737705,0.195897672952791,-4.44720700917329,,,,,,,,,,,,-0.00461725501654203,-4.13298770562597
9,Jul-00,2000,JULY,7,5.816,0.027,,,,,,,,,,,,,,,,,,
10,Jul-00,2000,JULY,7,6.692,0.045,6.254,0.036,0.00575643529639174,-0.449643895790453,-4.89685090496374,,,,,,,,,,,,0.438280675050802,-3.69470703057517
9,Aug-00,2000,AUGUST,8,0.846,0.047,,,,,,,,,,,,,,,,,,
10,Aug-00,2000,AUGUST,8,3.577,0.152,2.211,0.099,0.044972511314638,3.27530194805336,-1.62154895691039,,,,,,,,,,,,-0.382459702749841,-4.07716673332501
9,Sep-00,2000,SEPTEMBER,9,1.206,0.000,,,,,,,,,,,,,,,,,,
10,Sep-00,2000,SEPTEMBER,9,1.800,0.034,1.503,0.017,0.0112916710267627,0.0761214387868196,-1.54542751812357,,,,,,,,,,,,-0.52619085851377,-4.60335759183878
9,Oct-00,2000,OCTOBER,10,0.440,0.000,,,,,,,,,,,,,,,,,,
10,Oct-00,2000,OCTOBER,10,1.562,0.000,1.001,0.000,0,-0.996419909858602,-2.54184742798217,,,,,,,,,,,,-0.628200326532663,-5.23155791837144
9,Nov-00,2000,NOVEMBER,11,0.395,0.000,,,,,,,,,,,,,,,,,,
10,Nov-00,2000,NOVEMBER,11,0.540,0.000,0.468,0.000,0,-0.996419909858602,-3.53826733784077,,,,,,,,,,,,-0.736475398038216,-5.96803331640966
9,Dec-00,2000,DECEMBER,12,3.302,0.016,,,,,,,,,,,,,,,,,,
10,Dec-00,2000,DECEMBER,12,3.391,0.012,3.347,0.014,0.00404039569854576,-0.612642217317923,-4.15090955515869,,,,,,,,,,,,-0.15202475359284,-6.1200580700025
9,Jan-01,2001,JANUARY,1,3.918,0.034,,,,,,,,,,,,,,,,,,
10,Jan-01,2001,JANUARY,1,3.824,0.041,3.871,0.038,0.00975846808268568,-0.0695101111839502,-4.22041966634264,,,,,,,,,,,,-0.0455504852058581,-6.16560855520836
9,Feb-01,2001,FEBRUARY,2,3.886,0.031,,,,,,,,,,,,,,,,,,
10,Feb-01,2001,FEBRUARY,2,2.356,0.028,3.121,0.030,0.00953538366418918,-0.0906998237171007,-4.31111949005974,,,,,,,,,,,,-0.19778195276504,-6.3633905079734
9,Mar-01,2001,MARCH,3,5.607,0.048,,,,,,,,,,,,,,,,,,
10,Mar-01,2001,MARCH,3,8.920,0.044,7.264,0.046,0.00631472936033617,-0.396614236419003,-4.70773372647875,,,,,,,,,,,,0.643194957791636,-5.72019555018176
9,Apr-01,2001,APRIL,4,0.823,0.000,,,,,,,,,,,,,,,,,,
10,Apr-01,2001,APRIL,4,1.609,0.000,1.216,0.000,0,-0.996419909858602,-5.70415363633735,,,,,,,,,,,,-0.584622312278512,-6.30481786246027
9,May-01,2001,MAY,5,0.283,0.000,,,,,,,,,,,,,,,,,,
10,May-01,2001,MAY,5,0.653,0.000,0.468,0.000,0,-0.996419909858602,-6.70057354619595,,,,,,,,,,,,-0.73633333091658,-7.04115119337685
9,Jun-01,2001,JUNE,6,1.663,0.008,,,,,,,,,,,,,,,,,,
10,Jun-01,2001,JUNE,6,3.569,0.079,2.616,0.043,0.0165566077047356,0.57621237056672,-6.12436117562923,,,,,,,,,,,,-0.300338949131531,-7.34149014250838
9,Jul-01,2001,JULY,7,4.999,0.266,,,,,,,,,,,,,,,,,,
10,Jul-01,2001,JULY,7,3.929,0.154,4.464,0.210,0.0469855185387236,3.46650779153184,-2.65785338409739,,,,,,,,,,,,0.0747263484218381,-7.26676379408654
9,Aug-01,2001,AUGUST,8,3.304,0.089,,,,,,,,,,,,,,,,,,
10,Aug-01,2001,AUGUST,8,1.665,0.069,2.485,0.079,0.0319019939403614,2.03379656777138,-0.624056816326013,,,,,,,,,,,,-0.32697710371882,-7.59374089780536
9,Sep-01,2001,SEPTEMBER,9,2.935,0.028,,,,,,,,,,,,,,,,,,
10,Sep-01,2001,SEPTEMBER,9,2.794,0.050,2.865,0.039,0.0135609327084853,0.291667656771351,-0.332389159554663,,,,,,,,,,,,-0.24987466444182,-7.84361556224718
9,Oct-01,2001,OCTOBER,10,0.472,0.000,,,,,,,,,,,,,,,,,,
10,Oct-01,2001,OCTOBER,10,1.211,0.009,0.842,0.005,0.00559486693264887,-0.464990495096835,-0.797379654651498,,,,,,,,,,,,-0.660532194352713,-8.5041477565999
9,Nov-01,2001,NOVEMBER,11,0.479,0.000,,,,,,,,,,,,,,,,,,
10,Nov-01,2001,NOVEMBER,11,0.310,0.000,0.394,0.000,0,-0.996419909858602,-1.7937995645101,,,,,,,,,,,,-0.751388669416531,-9.25553642601643
9,Dec-01,2001,DECEMBER,12,0.419,0.000,,,,,,,,,,,,,,,,,,
10,Dec-01,2001,DECEMBER,12,0.757,0.008,0.588,0.004,0.00680309480963447,-0.350226758748004,-2.1440263232581,,,,,,,,,,,,-0.712036333614945,-9.96757275963137
9,Jan-02,2002,JANUARY,1,1.148,0.006,,,,,,,,,,,,,,,,,,
10,Jan-02,2002,JANUARY,1,1.682,0.009,1.415,0.008,0.00551479227805762,-0.472596400177142,-2.61662272343525,,,,,,,,,,,,-0.544143722395697,-10.5117164820271
9,Feb-02,2002,FEBRUARY,2,0.713,0.011,,,,,,,,,,,,,,,,,,
10,Feb-02,2002,FEBRUARY,2,0.954,0.022,0.833,0.017,0.0199525951637671,0.898780833698506,-1.71784188973674,,,,,,,,,,,,-0.662237870266738,-11.1739543522938
9,Mar-02,2002,MARCH,3,1.348,0.000,,,,,,,,,,,,,,,,,,
10,Mar-02,2002,MARCH,3,1.289,0.012,1.318,0.006,0.00443685441909063,-0.57498451636227,-2.29282640609901,,,,,,,,,,,,-0.563755219459575,-11.7377095717534
9,Apr-02,2002,APRIL,4,0.858,0.000,,,,,,,,,,,,,,,,,,
10,Apr-02,2002,APRIL,4,1.103,0.014,0.980,0.007,0.00698966643047195,-0.332505220690642,-2.62533162678965,,,,,,,,,,,,-0.632377492482586,-12.370087064236
9,May-02,2002,MAY,5,1.940,,,,,,,,,,,,,,,,,,,
10,May-02,2002,MAY,5,2.434,,2.187,#DIV/0!,,,,,,,,,,,,,,,-0.387500905633077,-12.757587969869
9,Jun-02,2002,JUNE,6,5.315,,,,,,,,,,,,,,,,,,,
10,Jun-02,2002,JUNE,6,4.261,,4.788,#DIV/0!,,,,,,,,,,,,,,,0.140536165099905,-12.6170518047691
9,Jul-02,2002,JULY,7,10.683,,,,,,,,,,,,,,,,,,,
