9,Oct-99,1999,OCTOBER,10,0.815,0.085,,,,,,,,
10,Oct-99,1999,OCTOBER,10,1.056,0.182,0.935,0.134,0.142793589759637,-1.06428751601233,-1.06428751601233,,,
9,Nov-99,1999,NOVEMBER,11,0.501,0.193,,,,,,,,graphs not updated for 2020-2024 data
10,Nov-99,1999,NOVEMBER,11,0.606,0.141,0.554,0.167,0.301970796715776,0.580072740509264,-0.484214775503062,,,
9,Dec-99,1999,DECEMBER,12,0.343,0.077,,,,,,,,
10,Dec-99,1999,DECEMBER,12,0.571,0.131,0.457,0.104,0.228113233040222,-0.182903596831914,-0.667118372334976,,,
9,Jan-00,2000,JANUARY,1,0.689,0.148,,,,,,,,
10,Jan-00,2000,JANUARY,1,1.349,0.242,1.019,0.195,0.191336869763949,-0.562817224588729,-1.22993559692371,,,
9,Feb-00,2000,FEBRUARY,2,4.912,1.818,,,,,,,,
10,Feb-00,2000,FEBRUARY,2,4.529,1.362,4.721,1.590,0.3368790730867,0.940688329799223,-0.289247267124483,,,
9,Mar-00,2000,MARCH,3,0.854,0.212,,,,,,,,
10,Mar-00,2000,MARCH,3,1.856,0.321,1.355,0.267,0.196965950457342,-0.504666709512043,-0.793913976636526,,,
9,Apr-00,2000,APRIL,4,0.989,0.200,,,,,,,,
10,Apr-00,2000,APRIL,4,1.456,0.362,1.223,0.281,0.229799013612578,-0.165488851169482,-0.959402827806008,,,
9,May-00,2000,MAY,5,2.061,0.446,,,,,,,,
10,May-00,2000,MAY,5,2.268,0.335,2.165,0.391,0.180481783068938,-0.674954341979484,-1.63435716978549,,,
9,Jun-00,2000,JUNE,6,3.116,0.870,,,,,,,,
10,Jun-00,2000,JUNE,6,5.029,1.211,4.073,1.041,0.255586174042013,0.100902189040145,-1.53345498074535,,,
9,Jul-00,2000,JULY,7,5.816,1.014,,,,,,,,
10,Jul-00,2000,JULY,7,6.692,0.850,6.254,0.932,0.148991195798288,-1.00026392086064,-2.53371890160599,,,
9,Aug-00,2000,AUGUST,8,0.846,0.087,,,,,,,,
10,Aug-00,2000,AUGUST,8,3.577,0.882,2.211,0.485,0.219171218859442,-0.275277957541605,-2.8089968591476,,,
9,Sep-00,2000,SEPTEMBER,9,1.206,0.285,,,,,,,,
10,Sep-00,2000,SEPTEMBER,9,1.800,0.402,1.503,0.343,0.228474607633642,-0.17917046172734,-2.98816732087494,,,
9,Oct-00,2000,OCTOBER,10,0.440,0.084,,,,,,,,
10,Oct-00,2000,OCTOBER,10,1.562,0.107,1.001,0.095,0.0953149705134672,-1.55475946244141,-4.54292678331635,,,
9,Nov-00,2000,NOVEMBER,11,0.395,0.050,,,,,,,,
10,Nov-00,2000,NOVEMBER,11,0.540,0.068,0.468,0.059,0.126778491074097,-1.2297294928277,-5.77265627614405,,,
9,Dec-00,2000,DECEMBER,12,3.302,0.813,,,,,,,,
10,Dec-00,2000,DECEMBER,12,3.391,0.609,3.347,0.711,0.212428543901589,-0.344932319088432,-6.11758859523248,,,
9,Jan-01,2001,JANUARY,1,3.918,1.126,,,,,,,,
10,Jan-01,2001,JANUARY,1,3.824,1.050,3.871,1.088,0.281126714634307,0.364745553823,-5.75284304140948,,,
9,Feb-01,2001,FEBRUARY,2,3.886,0.980,,,,,,,,
10,Feb-01,2001,FEBRUARY,2,2.356,0.738,3.121,0.859,0.275282551426294,0.304373155691085,-5.4484698857184,,,
9,Mar-01,2001,MARCH,3,5.607,2.162,,,,,,,,
10,Mar-01,2001,MARCH,3,8.920,3.469,7.264,2.815,0.387591202191131,1.46456364597999,-3.98390623973841,,,
9,Apr-01,2001,APRIL,4,0.823,0.099,,,,,,,,
10,Apr-01,2001,APRIL,4,1.609,0.092,1.216,0.095,0.0785439422049932,-1.72801047581704,-5.71191671555545,,,
9,May-01,2001,MAY,5,0.283,0.019,,,,,,,,
10,May-01,2001,MAY,5,0.653,0.058,0.468,0.039,0.0826749660370768,-1.68533545005099,-7.39725216560644,,,
9,Jun-01,2001,JUNE,6,1.663,0.204,,,,,,,,
10,Jun-01,2001,JUNE,6,3.569,0.724,2.616,0.464,0.17738217821396,-0.706974422818392,-8.10422658842483,,,
9,Jul-01,2001,JULY,7,4.999,0.708,,,,,,,,
