3,Oct-99,1999,OCTOBER,10,11.588,2.043,,,,,,,,
4,Oct-99,1999,OCTOBER,10,14.373,1.703,12.980,1.873,0.144292201811141,-0.592047615387198,-0.592047615387198,,,graphs not updated for 2020-2024 data
3,Nov-99,1999,NOVEMBER,11,4.107,0.505,,,,,,,,
4,Nov-99,1999,NOVEMBER,11,4.563,0.700,4.335,0.603,0.139005097231827,-0.642267973999187,-1.23431558938639,,,
3,Dec-99,1999,DECEMBER,12,3.612,0.400,,,,,,,,
4,Dec-99,1999,DECEMBER,12,7.686,2.582,5.649,1.491,0.263943883145908,0.544481888619404,-0.689833700766981,,,
3,Jan-00,2000,JANUARY,1,5.243,1.669,,,,,,,,
4,Jan-00,2000,JANUARY,1,9.203,2.764,7.223,2.217,0.306870488972221,0.952226714970549,0.262393014203568,,,
3,Feb-00,2000,FEBRUARY,2,4.364,1.622,,,,,,,,
4,Feb-00,2000,FEBRUARY,2,6.768,1.821,5.566,1.722,0.309326702806703,0.975557431763627,1.23795044596719,,,
3,Mar-00,2000,MARCH,3,3.953,0.990,,,,,,,,
4,Mar-00,2000,MARCH,3,15.295,4.292,9.624,2.641,0.274418080698496,0.643972630550593,1.88192307651779,,,
3,Apr-00,2000,APRIL,4,20.474,2.492,,,,,,,,
4,Apr-00,2000,APRIL,4,31.833,3.849,26.154,3.170,0.121222744215541,-0.811176330557292,1.0707467459605,,,
3,May-00,2000,MAY,5,12.217,4.914,,,,,,,,
4,May-00,2000,MAY,5,13.170,3.891,12.694,4.403,0.346840382469007,1.33188676424308,2.40263351020358,,,
3,Jun-00,2000,JUNE,6,18.425,4.428,,,,,,,,
4,Jun-00,2000,JUNE,6,32.977,3.944,25.701,4.186,0.162866624527439,-0.415615665568627,1.98701784463495,,,
3,Jul-00,2000,JULY,7,20.025,2.844,,,,,,,,
4,Jul-00,2000,JULY,7,31.953,4.006,25.989,3.425,0.131788563816329,-0.710815302811183,1.27620254182377,,,
3,Aug-00,2000,AUGUST,8,28.157,3.253,,,,,,,,
4,Aug-00,2000,AUGUST,8,35.418,2.845,31.787,3.049,0.0959133032943733,-1.05158186448656,0.224620677337208,,,
3,Sep-00,2000,SEPTEMBER,9,5.505,0.977,,,,,,,,
