11,Oct-99,1999,OCTOBER,10,4.107,0.021,,,,,,,,graphs not updated for 2020-2024 data,,,,,,,,,,
12,Oct-99,1999,OCTOBER,10,3.725,0.020,,,,,,,,,,,,,,,,,,
13,Oct-99,1999,OCTOBER,10,5.200,0.039,4.344,0.027,0.00616449558117563,-0.400739929007055,-0.400739929007055,,,,,,,,,,,,-0.271112998030177,-0.271112998030177
11,Nov-99,1999,NOVEMBER,11,4.784,0.012,,,,,,,,,,,,,,,,,,
12,Nov-99,1999,NOVEMBER,11,3.370,0.007,,,,,,,,,,,,,,,,,,
13,Nov-99,1999,NOVEMBER,11,3.775,0.000,3.976,0.006,0.00159748923767285,-0.861038198765067,-1.26177812777212,,,,,,,,,,,,-0.381878098468795,-0.652991096498972
11,Dec-99,1999,DECEMBER,12,5.113,0.006,,,,,,,,,,,,,,,,,,
12,Dec-99,1999,DECEMBER,12,2.455,0.000,,,,,,,,,,,,,,,,,,
13,Dec-99,1999,DECEMBER,12,2.831,0.000,3.466,0.002,0.000587225225373101,-0.962860430197244,-2.22463855796937,,,,,,,,,,,,-0.535729578813712,-1.18872067531268
11,Jan-00,2000,JANUARY,1,4.739,0.010,,,,,,,,,,,,,,,,,,
12,Jan-00,2000,JANUARY,1,2.340,0.000,,,,,,,,,,,,,,,,,,
13,Jan-00,2000,JANUARY,1,3.082,0.007,3.387,0.006,0.00164161428494098,-0.856590934762597,-3.08122949273196,,,,,,,,,,,,-0.55961800349822,-1.7483386788109
11,Feb-00,2000,FEBRUARY,2,5.568,0.012,,,,,,,,,,,,,,,,,,
12,Feb-00,2000,FEBRUARY,2,5.011,0.012,,,,,,,,,,,,,,,,,,
13,Feb-00,2000,FEBRUARY,2,4.330,0.012,4.970,0.012,0.00243098796081064,-0.777031742182925,-3.85826123491489,,,,,,,,,,,,-0.0822042570622771,-1.83054293587318
11,Mar-00,2000,MARCH,3,2.733,0.010,,,,,,,,,,,,,,,,,,
12,Mar-00,2000,MARCH,3,1.886,0.015,,,,,,,,,,,,,,,,,,
13,Mar-00,2000,MARCH,3,2.802,0.011,2.474,0.012,0.00476516715028893,-0.541775085762788,-4.40003632067768,,,,,,,,,,,,-0.835073436659281,-2.66561637253246
11,Apr-00,2000,APRIL,4,4.406,0.006,,,,,,,,,,,,,,,,,,
12,Apr-00,2000,APRIL,4,1.544,0.000,,,,,,,,,,,,,,,,,,
13,Apr-00,2000,APRIL,4,3.897,0.000,3.283,0.002,0.00065098809120222,-0.956433914749612,-5.35647023542729,,,,,,,,,,,,-0.591128835646803,-3.25674520817926
11,May-00,2000,MAY,5,1.331,0.013,,,,,,,,,,,,,,,,,,
12,May-00,2000,MAY,5,1.433,0.010,,,,,,,,,,,,,,,,,,
13,May-00,2000,MAY,5,2.148,0.010,1.637,0.011,0.00686610872204461,-0.330025922830794,-5.68649615825808,,,,,,,,,,,,-1.08743517965665,-4.34418038783592
11,Jun-00,2000,JUNE,6,2.764,0.050,,,,,,,,,,,,,,,,,,
12,Jun-00,2000,JUNE,6,2.212,0.026,,,,,,,,,,,,,,,,,,
13,Jun-00,2000,JUNE,6,6.234,0.094,3.737,0.057,0.0151754290371138,0.50745173238042,-5.17904442587766,,,,,,,,,,,,-0.454186377371633,-4.79836676520755
11,Jul-00,2000,JULY,7,8.345,0.026,,,,,,,,,,,,,,,,,,
12,Jul-00,2000,JULY,7,8.184,0.033,,,,,,,,,,,,,,,,,,
13,Jul-00,2000,JULY,7,10.885,0.053,9.138,0.038,0.00411313934588112,-0.607491497702965,-5.78653592358063,,,,,,,,,,,,1.17493388085988,-3.62343288434767
11,Aug-00,2000,AUGUST,8,2.300,0.049,,,,,,,,,,,,,,,,,,
12,Aug-00,2000,AUGUST,8,5.106,0.044,,,,,,,,,,,,,,,,,,
13,Aug-00,2000,AUGUST,8,3.153,0.049,3.520,0.047,0.0133668879625169,0.325172956129635,-5.46136296745099,,,,,,,,,,,,-0.519553158521548,-4.14298604286921
11,Sep-00,2000,SEPTEMBER,9,6.492,0.106,,,,,,,,,,,,,,,,,,
12,Sep-00,2000,SEPTEMBER,9,5.080,0.078,,,,,,,,,,,,,,,,,,
13,Sep-00,2000,SEPTEMBER,9,7.330,0.127,6.301,0.104,0.0165184527880284,0.642812067421203,-4.81855090002979,,,,,,,,,,,,0.319160964942239,-3.82382507792698
