11,Oct-99,1999,OCTOBER,10,4.107,1.292,,,,,,,,graphs not updated for 2020-2024 data
12,Oct-99,1999,OCTOBER,10,3.725,1.145,,,,,,,,
13,Oct-99,1999,OCTOBER,10,5.200,1.367,4.344,1.268,0.291916807288909,-0.572317533908561,-0.572317533908561,,,
11,Nov-99,1999,NOVEMBER,11,4.784,1.928,,,,,,,,
12,Nov-99,1999,NOVEMBER,11,3.370,1.178,,,,,,,,
13,Nov-99,1999,NOVEMBER,11,3.775,1.318,3.976,1.475,0.370941744743532,0.417249553388118,-0.155067980520443,,,
11,Dec-99,1999,DECEMBER,12,5.113,1.907,,,,,,,,
12,Dec-99,1999,DECEMBER,12,2.455,0.787,,,,,,,,
13,Dec-99,1999,DECEMBER,12,2.831,0.888,3.466,1.194,0.344397190408102,0.0848529939807468,-0.0702149865396965,,,
11,Jan-00,2000,JANUARY,1,4.739,1.783,,,,,,,,
12,Jan-00,2000,JANUARY,1,2.340,0.803,,,,,,,,
13,Jan-00,2000,JANUARY,1,3.082,1.058,3.387,1.214,0.358561722463842,0.262224279309089,0.192009292769392,,,
11,Feb-00,2000,FEBRUARY,2,5.568,2.189,,,,,,,,
12,Feb-00,2000,FEBRUARY,2,5.011,1.925,,,,,,,,
13,Feb-00,2000,FEBRUARY,2,4.330,1.743,4.970,1.952,0.392862621034671,0.691747432173145,0.883756724942538,,,
11,Mar-00,2000,MARCH,3,2.733,0.968,,,,,,,,
12,Mar-00,2000,MARCH,3,1.886,0.520,,,,,,,,
13,Mar-00,2000,MARCH,3,2.802,0.880,2.474,0.789,0.318924193451853,-0.234125295843108,0.64963142909943,,,
11,Apr-00,2000,APRIL,4,4.406,1.641,,,,,,,,
12,Apr-00,2000,APRIL,4,1.544,0.550,,,,,,,,
13,Apr-00,2000,APRIL,4,3.897,1.387,3.283,1.193,0.363319473753292,0.321801853644868,0.971433282744298,,,
11,May-00,2000,MAY,5,1.331,0.324,,,,,,,,
12,May-00,2000,MAY,5,1.433,0.368,,,,,,,,
13,May-00,2000,MAY,5,2.148,0.664,1.637,0.452,0.275978365479215,-0.771902094753334,0.199531187990964,,,
