11,Oct-99,1999,OCTOBER,10,4.107,0.118,,,,,,,,
12,Oct-99,1999,OCTOBER,10,3.725,0.103,,,,,,,,
13,Oct-99,1999,OCTOBER,10,5.200,0.238,4.344,0.153,0.0351690429832394,0.714394836053164,0.714394836053164,,,
11,Nov-99,1999,NOVEMBER,11,4.784,0.040,,,,,,,,graphs not updated for 2020-2024 data
12,Nov-99,1999,NOVEMBER,11,3.370,0.031,,,,,,,,
13,Nov-99,1999,NOVEMBER,11,3.775,0.035,3.976,0.035,0.00887476054376218,-0.452411189690717,0.261983646362447,,,
11,Dec-99,1999,DECEMBER,12,5.113,0.050,,,,,,,,
12,Dec-99,1999,DECEMBER,12,2.455,0.019,,,,,,,,
13,Dec-99,1999,DECEMBER,12,2.831,0.013,3.466,0.027,0.00787463505767605,-0.496791653251621,-0.234808006889174,,,
11,Jan-00,2000,JANUARY,1,4.739,0.076,,,,,,,,
12,Jan-00,2000,JANUARY,1,2.340,0.041,,,,,,,,
13,Jan-00,2000,JANUARY,1,3.082,0.059,3.387,0.059,0.0173433636228234,-0.0766178161683239,-0.311425823057497,,,
11,Feb-00,2000,FEBRUARY,2,5.568,0.065,,,,,,,,
12,Feb-00,2000,FEBRUARY,2,5.011,0.067,,,,,,,,
13,Feb-00,2000,FEBRUARY,2,4.330,0.043,4.970,0.059,0.0117950418744809,-0.322824011892925,-0.634249834950422,,,
11,Mar-00,2000,MARCH,3,2.733,0.068,,,,,,,,
12,Mar-00,2000,MARCH,3,1.886,0.050,,,,,,,,
13,Mar-00,2000,MARCH,3,2.802,0.071,2.474,0.063,0.0255040391794514,0.28551130583877,-0.348738529111652,,,
11,Apr-00,2000,APRIL,4,4.406,0.072,,,,,,,,
12,Apr-00,2000,APRIL,4,1.544,0.023,,,,,,,,
13,Apr-00,2000,APRIL,4,3.897,0.037,3.283,0.044,0.0133978699464817,-0.251698684288081,-0.600437213399733,,,
11,May-00,2000,MAY,5,1.331,0.208,,,,,,,,
12,May-00,2000,MAY,5,1.433,0.165,,,,,,,,
13,May-00,2000,MAY,5,2.148,0.115,1.637,0.163,0.099318859023155,3.56103619536851,2.96059898196878,,,
11,Jun-00,2000,JUNE,6,2.764,0.053,,,,,,,,
12,Jun-00,2000,JUNE,6,2.212,0.070,,,,,,,,
13,Jun-00,2000,JUNE,6,6.234,0.074,3.737,0.066,0.0176123197924347,-0.0646829143475262,2.89591606762125,,,
11,Jul-00,2000,JULY,7,8.345,0.216,,,,,,,,
12,Jul-00,2000,JULY,7,8.184,0.116,,,,,,,,
13,Jul-00,2000,JULY,7,10.885,0.271,9.138,0.201,0.0219793492509919,0.129103559901168,3.02501962752242,,,
11,Aug-00,2000,AUGUST,8,2.300,0.000,,,,,,,,
12,Aug-00,2000,AUGUST,8,5.106,0.028,,,,,,,,
13,Aug-00,2000,AUGUST,8,3.153,0.000,3.520,0.009,0.00268323368450383,-0.72715954475864,2.29786008276378,,,
11,Sep-00,2000,SEPTEMBER,9,6.492,0.052,,,,,,,,
12,Sep-00,2000,SEPTEMBER,9,5.080,0.032,,,,,,,,
13,Sep-00,2000,SEPTEMBER,9,7.330,0.080,6.301,0.055,0.00866297293522603,-0.461809242609129,1.83605084015465,,,
11,Oct-00,2000,OCTOBER,10,5.608,0.000,,,,,,,,
12,Oct-00,2000,OCTOBER,10,2.315,0.020,,,,,,,,
13,Oct-00,2000,OCTOBER,10,4.072,0.041,3.998,0.020,0.00511239099147149,-0.619365944010127,1.21668489614452,,,
11,Nov-00,2000,NOVEMBER,11,0.963,0.041,,,,,,,,
12,Nov-00,2000,NOVEMBER,11,1.196,0.059,,,,,,,,
13,Nov-00,2000,NOVEMBER,11,1.279,0.054,1.146,0.051,0.0448090532294268,1.14216927977013,2.35885417591466,,,
11,Dec-00,2000,DECEMBER,12,5.037,0.069,,,,,,,,
12,Dec-00,2000,DECEMBER,12,3.671,0.064,,,,,,,,
13,Dec-00,2000,DECEMBER,12,4.058,0.069,4.255,0.067,0.0158162195744159,-0.144384673163267,2.21446950275139,,,
11,Jan-01,2001,JANUARY,1,3.125,0.074,,,,,,,,
12,Jan-01,2001,JANUARY,1,3.231,0.084,,,,,,,,
13,Jan-01,2001,JANUARY,1,3.021,0.090,3.126,0.083,0.0264063613585354,0.325551757908186,2.54002126065958,,,
11,Feb-01,2001,FEBRUARY,2,3.881,0.057,,,,,,,,
12,Feb-01,2001,FEBRUARY,2,3.760,0.051,,,,,,,,
13,Feb-01,2001,FEBRUARY,2,1.863,0.000,3.168,0.036,0.0113792071096779,-0.341276635972043,2.19874462468753,,,
11,Mar-01,2001,MARCH,3,3.224,0.040,,,,,,,,
12,Mar-01,2001,MARCH,3,3.117,0.000,,,,,,,,
13,Mar-01,2001,MARCH,3,3.388,0.034,3.243,0.025,0.0076112695854478,-0.508478468462347,1.69026615622519,,,
11,Apr-01,2001,APRIL,4,0.773,0.000,,,,,,,,
12,Apr-01,2001,APRIL,4,0.808,0.000,,,,,,,,
13,Apr-01,2001,APRIL,4,1.545,0.041,1.042,0.014,0.0131277987902779,-0.263683063521993,1.42658309270319,,,
11,May-01,2001,MAY,5,0.564,0.000,,,,,,,,
12,May-01,2001,MAY,5,1.084,0.000,,,,,,,,
13,May-01,2001,MAY,5,1.508,0.000,1.052,0.000,0,-0.846227758115075,0.58035533458812,,,
11,Jun-01,2001,JUNE,6,1.776,0.030,,,,,,,,
12,Jun-01,2001,JUNE,6,1.914,0.046,,,,,,,,
13,Jun-01,2001,JUNE,6,2.555,0.088,2.082,0.055,0.0262630399936057,0.319191887369687,0.899547221957807,,,
11,Jul-01,2001,JULY,7,6.588,0.214,,,,,,,,
12,Jul-01,2001,JULY,7,5.785,0.158,,,,,,,,
13,Jul-01,2001,JULY,7,7.344,0.262,6.573,0.211,0.0321261952418813,0.579368786636912,1.47891600859472,,,
11,Aug-01,2001,AUGUST,8,2.730,0.000,,,,,,,,
12,Aug-01,2001,AUGUST,8,4.796,0.053,,,,,,,,
13,Aug-01,2001,AUGUST,8,8.056,0.144,5.194,0.066,0.0126140103399765,-0.286482372122602,1.19243363647212,,,
11,Sep-01,2001,SEPTEMBER,9,3.782,0.000,,,,,,,,
12,Sep-01,2001,SEPTEMBER,9,6.746,0.048,,,,,,,,
13,Sep-01,2001,SEPTEMBER,9,7.186,0.000,5.904,0.016,0.00269656488144158,-0.726567974292584,0.465865662179533,,,
11,Oct-01,2001,OCTOBER,10,4.159,0.033,,,,,,,,
12,Oct-01,2001,OCTOBER,10,1.556,0.010,,,,,,,,
13,Oct-01,2001,OCTOBER,10,1.983,0.016,2.566,0.020,0.00776023453381788,-0.501868164500529,-0.0360025023209962,,,
11,Nov-01,2001,NOVEMBER,11,3.418,0.025,,,,,,,,
12,Nov-01,2001,NOVEMBER,11,1.180,0.000,,,,,,,,
