10,2/12/1996,1996,FEBRUARY,2,1.44,-0.455436363,-0.456431534,-5.56,1.435,,,,,,,,,,,,
9,3/19/1996,1996,MARCH,3,1.17,-0.509175572,,,,,,,,,,,,,,,
10,3/19/1996,1996,MARCH,3,1.83,-0.377813062,-0.443494317,-6.00,1.5,,,,,,,,,,,,
9,4/18/1996,1996,APRIL,4,0.28,-0.686315925,,,,,,,,,,,,,,,
10,4/18/1996,1996,APRIL,4,0.00,-0.742045474,-0.7141807,-6.72,0.14,,,,,,,,,,,,
9,5/7/1996,1996,MAY,5,1.07,-0.529078982,,,,,,,,,,,,,,,
10,5/7/1996,1996,MAY,5,0.91,-0.560924439,-0.54500171,-7.26,0.99,,,,,,,,,,,,
9,6/17/1996,1996,JUNE,6,0.97,-0.548982393,,,,,,,,,,,,,,,
10,6/17/1996,1996,JUNE,6,1.17,-0.509175572,-0.529078982,-7.79,1.07,,,,,,,,,,,,
9,7/23/1996,1996,JULY,7,5.70,0.392448923,,,,,,,,,,,,,,,
10,7/23/1996,1996,JULY,7,3.49,-0.047416448,0.172516237,-7.62,4.595,,,,,,,,,,,,
9,8/22/1996,1996,AUGUST,8,1.60,-0.423590907,,,,,,,,,,,,,,,
10,8/22/1996,1996,AUGUST,8,1.07,-0.529078982,-0.476334944,-8.10,1.335,,,,,,,,,,,,
9,9/16/1996,1996,SEPTEMBER,9,4.12,0.077975038,,,,,,,,,,,,,,,
10,9/16/1996,1996,SEPTEMBER,9,3.50,-0.045426107,0.016274465,-8.08,3.81,,,,,,,,,,,,
9,10/22/1996,1996,OCTOBER,10,1.61,-0.421600565,,,,,,,,,,,,,,,
10,10/22/1996,1996,OCTOBER,10,2.54,-0.236498848,-0.329049707,-8.41,2.075,,,,,,,,,,,,
9,11/14/1996,1996,NOVEMBER,11,0.55,-0.632576717,,,,,,,,,,,,,,,
10,11/14/1996,1996,NOVEMBER,11,0.59,-0.624615352,-0.628596034,-9.04,0.57,,,,,,,,,,,,
9,12/18/1996,1996,DECEMBER,12,2.56,-0.232518166,,,,,,,,,,,,,,,
10,12/18/1996,1996,DECEMBER,12,1.02,-0.539030687,-0.385774427,-9.42,1.79,,,,,,,,,,,,
9,1/14/1997,1997,JANUARY,1,0.36,-0.670393197,,,,,,,,,,,,,,,
10,1/14/1997,1997,JANUARY,1,1.05,-0.533059664,-0.60172643,-10.03,0.705,,,,,,,,,,,,
9,2/10/1997,1997,FEBRUARY,2,0.60,-0.622625011,,,,,,,,,,,,,,,
10,2/10/1997,1997,FEBRUARY,2,3.60,-0.025522697,-0.324073854,-10.35,2.1,,,,,,,,,,,,
9,3/28/1997,1997,MARCH,3,0.16,-0.710200017,,,,,,,,,,,,,,,
10,3/28/1997,1997,MARCH,3,0.36,-0.670393197,-0.690296607,-11.04,0.26,,,,,,,,,,,,
9,4/22/1997,1997,APRIL,4,0.68,-0.606702283,,,,,,,,,,,,,,,
10,4/22/1997,1997,APRIL,4,0.49,-0.644518763,-0.625610523,-11.67,0.585,1.407647059,,,,,,,,,,,
9,5/20/1997,1997,MAY,5,0.33,-0.67636422,,,,,,,,,,,,,,,
10,5/20/1997,1997,MAY,5,0.05,-0.73308894,-0.70472658,-12.37,0.1875,,,,,,,,,,,,
9,6/10/1997,1997,JUNE,6,0.91,-0.560924439,,,,,,,,,,,,,,,
10,6/10/1997,1997,JUNE,6,0.93,-0.556943757,-0.558934098,-12.93,0.92,,,,,,,,,,,,
9,7/15/1997,1997,JULY,7,0.83,-0.576847167,,,,,,,,,,,,,,,
10,7/15/1997,1997,JULY,7,0.48,-0.646509104,-0.611678136,-13.54,0.655,,,,,,,,,,,,
9,9/2/1997,1997,AUGUST,8,1.71,-0.401697155,,,,,,,,,,,,,,,
10,9/2/1997,1997,AUGUST,8,4.10,0.073994356,-0.1638514,-13.71,2.905,,,,,,,,,,,,
9,9/26/1997,1997,SEPTEMBER,9,1.37,-0.469368751,,,,,,,,,,,,,,,
10,9/26/1997,1997,SEPTEMBER,9,2.23,-0.29819942,-0.383784086,-14.09,1.8,,,,,,,,,,,,
9,10/8/1997,1997,OCTOBER,10,8.80 ,1.009454648,,,,,,,,,,,,,,,
10,10/8/1997,1997,OCTOBER,10,3.61 ,-0.023532356,0.492961146,-13.60,6.205,1.893928571,,,,,,,,,,,
9,11/20/1997,1997,NOVEMBER,11,0.42 ,-0.65845115,,,,,,,,,,,,,,,
10,11/20/1997,1997,NOVEMBER,11,1.61 ,-0.421600565,-0.540025858,-14.14,1.015,,,,,,,,,,,,
9,12/15/1997,1997,DECEMBER,12,0.25 ,-0.692286948,,,,,,,,,,,,,,,
10,12/15/1997,1997,DECEMBER,12,0.26 ,-0.690296607,-0.691291778,-14.83,0.255,,,,,,,,,,,,
9,1/21/1998,1998,JANUARY,1,2.66 ,-0.212614755,,,,,,,,,,,,,,,
10,1/21/1998,1998,JANUARY,1,8.57 ,0.963676804,0.375531024,-14.45,5.615,,,,,,,,,,,,
9,2/10/1998,1998,FEBRUARY,2,0.49,-0.644518763,,,,,,,,,,,,,,,
10,2/10/1998,1998,FEBRUARY,2,0.63,-0.616653988,-0.630586376,-15.08,0.56,,,,,,,,,,,,
9,3/16/1998,1998,MARCH,3,1.67,-0.409658519,,,,,,,,,,,,,,,
10,3/16/1998,1998,MARCH,3,1.62,-0.419610224,-0.414634372,-15.50,1.645,,,,,,,,,,,,
9,4/14/1998,1998,APRIL,4,0.39,-0.664422173,,,,,,,,,,,,,,,
10,4/14/1998,1998,APRIL,4,4.35,0.123752882,-0.270334646,-15.77,2.37,,,,,,,,,,,,
9,5/20/1998,1998,MAY,5,2.75,-0.194701686,,,,,,,,,,,,,,,
10,5/20/1998,1998,MAY,5,0.31,-0.680344902,-0.437523294,-16.20,1.53,,,,,,,,,,,,
9,6/17/1998,1998,JUNE,6,1.22,-0.499223866,,,,,,,,,,,,,,,
10,6/17/1998,1998,JUNE,6,0.43,-0.656460809,-0.577842338,-16.78,0.825,,,,,,,,,,,,
9,7/7/1998,1998,JULY,7,0.52,-0.63854774,,,,,,,,,,,,,,,
10,7/7/1998,1998,JULY,7,1.14,-0.515146595,-0.576847167,-17.36,0.83,,,,,,,,,,,,
9,8/12/1998,1998,AUGUST,8,1.09,-0.5250983,,,,,,,,,,,,,,,
10,8/12/1998,1998,AUGUST,8,1.71,-0.401697155,-0.463397727,-17.82,1.4,,,,,,,,,,,,
9,9/16/1998,1998,SEPTEMBER,9,2.2,-0.304170444,,,,,,,,,,,,,,,
10,9/16/1998,1998,SEPTEMBER,9,1.3,-0.483301138,-0.393735791,-18.22,1.75,,,,,,,,,,,,
9,10/13/1998,1998,OCTOBER,10,4.98,0.249144368,,,,,,,,,,,,,,,
10,10/13/1998,1998,OCTOBER,10,1.99,-0.345967606,-0.048411619,-18.26,3.485,,,,,,,,,,,,
9,11/19/1998,1998,NOVEMBER,11,0.85,-0.572866485,,,,,,,,,,,,,,,
10,11/19/1998,1998,NOVEMBER,11,0.9,-0.56291478,-0.567890633,-18.83,0.875,,,,,,,,,,,,
9,12/15/1998,1998,DECEMBER,12,0.51,-0.640538081,-0.640538081,-19.47,0.51,,,,,,,,,,,,
9,1/19/1999,1999,JANUARY,1,1.52,-0.439513635,,,,,,,,,,,,,,,
10,1/19/1999,1999,JANUARY,1,0.62,-0.618644329,-0.529078982,-20.00,1.07,,,,,,,,,,,,
9,2/17/1999,1999,FEBRUARY,2,0.05,-0.732093769,,,,,,,,,,,,,,,
10,2/17/1999,1999,FEBRUARY,2,0.103,-0.721544961,-0.726819365,-20.73,0.0765,,,,,,,,,,,,
9,3/18/1999,1999,MARCH,3,0.73,-0.596750578,,,,,,,,,,,,,,,
10,3/18/1999,1999,MARCH,3,0.73,-0.596750578,-0.596750578,-21.33,0.73,,,,,,,,,,,,
9,4/14/1999,1999,APRIL,4,0.23,-0.69626763,,,,,,,,,,,,,,,
10,4/14/1999,1999,APRIL,4,0.75,-0.592769896,-0.644518763,-21.97,0.49,,,,,,,,,,,,
