5,Oct-99,1999,OCTOBER,10,6.186,0.149,,,,,,,,
7,Oct-99,1999,OCTOBER,10,3.562,0.166,,,,,,,,
14,Oct-99,1999,OCTOBER,10,1.757,0.071,3.835,0.128,0.0334760445699115,-0.303181750492374,-0.303181750492374,,,graphs not updated for 2020-2024 data
5,Nov-99,1999,NOVEMBER,11,1.070,0.009,,,,,,,,
7,Nov-99,1999,NOVEMBER,11,0.485,0.000,,,,,,,,
14,Nov-99,1999,NOVEMBER,11,0.756,0.000,0.770,0.003,0.00383538371893044,-0.86267753785524,-1.16585928834761,,,
5,Dec-99,1999,DECEMBER,12,1.296,0.069,,,,,,,,
7,Dec-99,1999,DECEMBER,12,1.489,0.097,,,,,,,,
14,Dec-99,1999,DECEMBER,12,1.862,0.116,1.549,0.094,0.0607237027182252,0.211143824977394,-0.954715463370219,,,
5,Jan-00,2000,JANUARY,1,3.215,0.052,,,,,,,,
7,Jan-00,2000,JANUARY,1,3.460,0.231,,,,,,,,
14,Jan-00,2000,JANUARY,1,3.180,0.127,3.285,0.137,0.0416288511726666,-0.149289738018074,-1.10400520138829,,,
5,Feb-00,2000,FEBRUARY,2,4.856,0.276,,,,,,,,
7,Feb-00,2000,FEBRUARY,2,2.313,0.101,,,,,,,,
14,Feb-00,2000,FEBRUARY,2,3.241,0.044,3.470,0.141,0.0404920931450594,-0.170747131660364,-1.27475233304866,,,
5,Mar-00,2000,MARCH,3,3.672,0.046,,,,,,,,
7,Mar-00,2000,MARCH,3,2.682,0.000,,,,,,,,
14,Mar-00,2000,MARCH,3,3.101,0.043,3.152,0.030,0.00946505684225755,-0.756412079990888,-2.03116441303955,,,
5,Apr-00,2000,APRIL,4,3.903,0.074,,,,,,,,
7,Apr-00,2000,APRIL,4,8.590,0.103,,,,,,,,
14,Apr-00,2000,APRIL,4,1.384,0.031,4.625,0.069,0.0149778700385607,-0.652352464877822,-2.68351687791737,,,
5,May-00,2000,MAY,5,7.377,0.000,,,,,,,,
7,May-00,2000,MAY,5,2.985,0.034,,,,,,,,
14,May-00,2000,MAY,5,0.561,0.000,3.641,0.011,0.00307342525420793,-0.877060231726372,-3.56057710964374,,,
5,Jun-00,2000,JUNE,6,23.290,0.231,,,,,,,,
7,Jun-00,2000,JUNE,6,21.743,0.143,,,,,,,,
14,Jun-00,2000,JUNE,6,11.069,0.048,18.701,0.141,0.00752596266652862,-0.793014334848654,-4.35359144449239,,,
5,Jul-00,2000,JULY,7,10.902,0.463,,,,,,,,
7,Jul-00,2000,JULY,7,20.149,5.067,,,,,,,,
14,Jul-00,2000,JULY,7,7.816,0.273,12.956,1.934,0.149287745622258,1.88287473427628,-2.47071671021611,,,
5,Aug-00,2000,AUGUST,8,9.949,0.240,,,,,,,,
7,Aug-00,2000,AUGUST,8,22.319,1.716,,,,,,,,
14,Aug-00,2000,AUGUST,8,3.970,0.047,12.079,0.668,0.0552672254526903,0.108147604371637,-2.36256910584447,,,
5,Sep-00,2000,SEPTEMBER,9,8.584,0.231,,,,,,,,
7,Sep-00,2000,SEPTEMBER,9,21.080,0.672,,,,,,,,
